drugbank_id,name,smiles,type
DB11516,Dithiazanine,[H]C(C([H])=C([H])C1=[N+](CC)C2=CC=CC=C2S1)=C([H])C([H])=C1SC2=C(C=CC=C2)N1CC,small molecule
DB11517,Etymemazine,CCC1=CC2=C(SC3=CC=CC=C3N2CC(C)CN(C)C)C=C1,small molecule
DB11518,Flunixin,CC1=C(C=CC=C1NC1=C(C=CC=N1)C(O)=O)C(F)(F)F,small molecule
DB11519,Fluprostenol,[H]\C(CCCC(O)=O)=C(/[H])C[C@@]1([H])[C@@]([H])(O)C[C@@]([H])(O)[C@]1([H])C(\[H])=C(/[H])[C@@]([H])(O)COC1=CC=CC(=C1)C(F)(F)F,small molecule
DB11520,Hygromycin B,[H][C@@]12OC3(O[C@]1([H])[C@H](O[C@]1([H])[C@@H](O)[C@H](N)C[C@H](NC)[C@H]1O)O[C@H](CO)[C@@H]2O)O[C@]([H])([C@@H](N)CO)[C@H](O)[C@H](O)[C@H]3O,small molecule
DB11521,Imidocarb,O=C(NC1=CC=CC(=C1)C1=NCCN1)NC1=CC=CC(=C1)C1=NCCN1,small molecule
DB11522,Isoflupredone,[H][C@@]12CC[C@](O)(C(=O)CO)[C@@]1(C)C[C@]([H])(O)[C@@]1(F)[C@@]2([H])CCC2=CC(=O)C=C[C@]12C,small molecule
DB11525,Maduramicin,N.[H][C@@](C)([C@@]1([H])O[C@@]2(CC[C@](C)(O2)[C@@]2([H])CC[C@](C)(O2)[C@]2([H])O[C@]([H])(C[C@]2([H])O[C@]2([H])C[C@]([H])(OC)[C@@]([H])(OC)[C@]([H])(C)O2)[C@@]2([H])O[C@](C)(O)[C@]([H])(C)C[C@]2([H])C)C[C@]([H])(O)[C@@]1([H])C)[C@]1([H])O[C@](O)(CC(O)=O)[C@@]([H])(C)[C@]([H])(OC)[C@@]1([H])OC,small molecule
DB11526,Masitinib,CN1CCN(CC2=CC=C(C=C2)C(=O)NC2=CC=C(C)C(NC3=NC(=CS3)C3=CN=CC=C3)=C2)CC1,small molecule
DB11528,Melarsomine,NCCS[As](SCCN)C1=CC=C(NC2=NC(N)=NC(N)=N2)C=C1,small molecule
DB11529,Melengestrol,[H][C@@]12CC(=C)[C@](O)(C(C)=O)[C@@]1(C)CC[C@@]1([H])[C@@]2([H])C=C(C)C2=CC(=O)CC[C@]12C,small molecule
DB11530,Metoserpate,[H][C@]12C[C@H](OC)[C@H](OC)[C@@H](C(=O)OC)[C@@]1([H])C[C@@]1([H])N(CCC3=C1NC1=C3C=CC(OC)=C1)C2,small molecule
DB11531,Milbemycin oxime,[H][C@@]12OC\C3=C/C=C/[C@H](C)C\C(C)=C\C[C@]4([H])C[C@@H](C[C@]5(CC[C@H](C)[C@@H](C)O5)O4)OC(=O)[C@]([H])(C=C(C)\C1=N\O)[C@@]23O.[H][C@@]12OC\C3=C/C=C/[C@H](C)C\C(C)=C\C[C@]4([H])C[C@@H](C[C@]5(CC[C@H](C)[C@@H](CC)O5)O4)OC(=O)[C@]([H])(C=C(C)\C1=N\O)[C@@]23O,small molecule
DB11534,Butyl chloride,CCCCCl,small molecule
DB11537,Pirlimycin,[H][C@@](NC(=O)[C@@H]1C[C@H](CC)CCN1)([C@H](C)Cl)[C@@]1([H])O[C@H](SC)[C@H](O)[C@@H](O)[C@H]1O,small molecule
DB11538,Polysulfated glycosaminoglycan,,small molecule
DB11540,Propiopromazine,CCC(=O)C1=CC=C2SC3=C(C=CC=C3)N(CCCN(C)C)C2=C1,small molecule
DB11541,Ractopamine,CC(CCC1=CC=C(O)C=C1)NCC(O)C1=CC=C(O)C=C1,small molecule
DB11542,Robenidine,ClC1=CC=C(\C=N\NC(=N)N\N=C\C2=CC=C(Cl)C=C2)C=C1,small molecule
DB11543,Romifidine,FC1=CC=CC(Br)=C1NC1=NCCN1,small molecule
DB11544,Salinomycin,[H][C@@](C)(C(=O)[C@]([H])(CC)[C@@]1([H])O[C@@]2(O[C@@]3(CC[C@](C)(O3)[C@@]3([H])CC[C@](O)(CC)[C@]([H])(C)O3)[C@]([H])(O)C=C2)[C@]([H])(C)C[C@]1([H])C)[C@@]([H])(O)[C@]([H])(C)[C@]1([H])O[C@]([H])(CC[C@]1([H])C)[C@@]([H])(CC)C(O)=O,small molecule
DB11545,Semduramicin,[H][C@@]1(C[C@H](O[C@@]2([H])CC[C@H](OC)[C@@H](C)O2)[C@@]([H])(O1)[C@]1(C)CC[C@@]([H])(O1)[C@]1(C)CC[C@]2(C[C@H](O)[C@@H](C)[C@]([H])(O2)[C@@H](C)[C@]2([H])O[C@](O)(CC(O)=O)[C@@H](C)[C@H](O)[C@H]2OC)O1)[C@@]1([H])O[C@](C)(O)[C@H](C)C[C@@H]1C,small molecule
DB11547,Sulfabromomethazine,CC1=NC(NS(=O)(=O)C2=CC=C(N)C=C2)=NC(C)=C1Br,small molecule
DB11549,Tiletamine,CCNC1(CCCCC1=O)C1=CC=CS1,small molecule
DB11551,Trenbolone,[H][C@@]12CC[C@H](O)[C@@]1(C)C=CC1=C3CCC(=O)C=C3CC[C@@]21[H],small molecule
DB11552,Tricaine,CCOC(=O)C1=CC(N)=CC=C1,small molecule
DB11554,Tylvalosin,CC[C@H]1OC(=O)C[C@@H](OC(C)=O)[C@H](C)[C@@H](O[C@@H]2O[C@H](C)[C@@H](O[C@H]3C[C@@](C)(O)[C@@H](OC(=O)CC(C)C)[C@H](C)O3)[C@@H]([C@H]2O)N(C)C)[C@@H](CC=O)C[C@@H](C)C(=O)\C=C\C(\C)=C\[C@@H]1CO[C@@H]1O[C@H](C)[C@@H](O)[C@@H](OC)[C@H]1OC,small molecule
DB11555,Zolazepam,CN1N=C(C)C2=C1N(C)C(=O)CN=C2C1=CC=CC=C1F,small molecule
DB11556,Detomidine,CC1=C(C)C(CC2=CN=CN2)=CC=C1,small molecule
DB11558,Toluene,CC1=CC=CC=C1,small molecule
DB11560,Lesinurad,OC(=O)CSC1=NN=C(Br)N1C1=CC=C(C2CC2)C2=C1C=CC=C2,small molecule
DB11561,Aminacrine,NC1=C2C=CC=CC2=NC2=C1C=CC=C2,small molecule
DB11562,Bicuculline,[H][C@]1(OC(=O)C2=C1C=CC1=C2OCO1)[C@@]1([H])N(C)CCC2=CC3=C(OCO3)C=C12,small molecule
DB11563,Sebelipase alfa,,biotech
DB11564,Insulin argine,,biotech
DB11567,Insulin peglispro,,biotech
DB11568,Insulin tregopil,,biotech
DB11569,Ixekizumab,,biotech
DB11570,Padimate O,CCCCC(CC)COC(=O)C1=CC=C(C=C1)N(C)C,small molecule
DB11571,Human thrombin,,biotech
DB11572,Thrombin alfa,,biotech
DB11573,Aluminum chlorohydrate,O.[OH-].[OH-].[OH-].[OH-].[OH-].[Al+3].[Al+3].[Cl-],small molecule
DB11574,Elbasvir,[H][C@]1(CCCN1C(=O)[C@@H](NC(=O)OC)C(C)C)C1=NC=C(N1)C1=CC2=C(C=C1)N1[C@@H](OC3=C(C=CC(=C3)C3=CN=C(N3)[C@]3([H])CCCN3C(=O)[C@@H](NC(=O)OC)C(C)C)C1=C2)C1=CC=CC=C1,small molecule
DB11575,Grazoprevir,COC1=CC2=NC3=C(CCCCC[C@@H]4C[C@H]4OC(=O)N[C@H](C(=O)N4C[C@@H](C[C@H]4C(=O)N[C@@]4(C[C@H]4C=C)C(=O)NS(=O)(=O)C4CC4)O3)C(C)(C)C)N=C2C=C1,small molecule
DB11576,Ferric oxide,O=[Fe]O[Fe]=O,small molecule
DB11577,Indigotindisulfonic acid,OS(=O)(=O)C1=CC2=C(N\C(C2=O)=C2\NC3=C(C=C(C=C3)S(O)(=O)=O)C2=O)C=C1,small molecule
DB11578,Hard fat,,small molecule
DB11579,Light mineral oil,,small molecule
DB11580,Ravulizumab,,biotech
DB11581,Venetoclax,CC1(C)CCC(CN2CCN(CC2)C2=CC=C(C(=O)NS(=O)(=O)C3=CC=C(NCC4CCOCC4)C(=C3)[N+]([O-])=O)C(OC3=CN=C4NC=CC4=C3)=C2)=C(C1)C1=CC=C(Cl)C=C1,small molecule
DB11582,Thiocolchicoside,COC1=C(O[C@@H]2O[C@H](CO)[C@@H](O)[C@H](O)[C@H]2O)C=C2CC[C@H](NC(C)=O)C3=CC(=O)C(SC)=CC=C3C2=C1OC,small molecule
DB11583,Cetalkonium,CCCCCCCCCCCCCCCC[N+](C)(C)CC1=CC=CC=C1,small molecule
DB11584,Pipradrol,[H]N1CCCCC1C(O)(C1=CC=CC=C1)C1=CC=CC=C1,small molecule
DB11585,Drometrizole trisiloxane,CC(CC1=C(O)C(=CC(C)=C1)N1N=C2C=CC=CC2=N1)C[Si](C)(O[Si](C)(C)C)O[Si](C)(C)C,small molecule
DB11586,Asunaprevir,COC1=CN=C(O[C@@H]2C[C@H](N(C2)C(=O)[C@@H](NC(=O)OC(C)(C)C)C(C)(C)C)C(=O)N[C@@]2(C[C@H]2C=C)C(=O)NS(=O)(=O)C2CC2)C2=C1C=CC(Cl)=C2,small molecule
DB11587,Etafedrine,CCN(C)[C@@H](C)[C@H](O)C1=CC=CC=C1,small molecule
DB11588,Carbon monoxide,,small molecule
DB11589,Neon,[Ne],small molecule
DB11590,Thimerosal,[Na+].CC[Hg]SC1=CC=CC=C1C([O-])=O,small molecule
DB11591,Bilastine,CCOCCN1C(=NC2=CC=CC=C12)C1CCN(CCC2=CC=C(C=C2)C(C)(C)C(O)=O)CC1,small molecule
DB11592,Nitrocefin,[H][C@]12SCC(\C=C\C3=CC=C(C=C3[N+]([O-])=O)[N+]([O-])=O)=C(N1C(=O)[C@H]2NC(=O)CC1=CC=CS1)C(O)=O,small molecule
DB11593,Isatoic anhydride,O=C1NC2=CC=CC=C2C(=O)O1,small molecule
DB11594,Domiphen,CCCCCCCCCCCC[N+](C)(C)CCOC1=CC=CC=C1,small molecule
DB11595,Atezolizumab,,biotech
DB11596,Levoleucovorin,NC1=NC(=O)C2=C(NC[C@H](CNC3=CC=C(C=C3)C(=O)N[C@@H](CCC(O)=O)C(O)=O)N2C=O)N1,small molecule
DB11597,Human Rho(D) immune globulin,,biotech
DB11598,Antithrombin III human,,biotech
DB11599,"Starch, corn",,small molecule
DB11600,Beeswax,,biotech
DB11601,Tuberculin purified protein derivative,,biotech
DB11602,Hydroxyethyl cellulose,CC(O)COCC1OC(OC2C(COCC(C)O)OC(OCC(C)O)C(OCC(C)O)C2OCC(C)O)C(OCC(C)O)C(OCC(C)O)C1OCC(C)O,small molecule
DB11603,"Rabies immune globulin, human",,biotech
DB11604,"Tetanus immune globulin, human",,biotech
DB11605,Myrrh,,small molecule
DB11606,Susoctocog alfa,,biotech
DB11607,Efmoroctocog alfa,,biotech
DB11608,Eftrenonacog alfa,,biotech
DB11609,Normethadone,CCC(=O)C(CCN(C)C)(C1=CC=CC=C1)C1=CC=CC=C1,small molecule
DB11610,Oxilofrine,[H][C@@](C)(NC)[C@]([H])(O)C1=CC=C(O)C=C1,small molecule
DB11611,Lifitegrast,CS(=O)(=O)C1=CC(C[C@H](NC(=O)C2=C(Cl)C3=C(CN(CC3)C(=O)C3=CC=C4C=COC4=C3)C=C2Cl)C(O)=O)=CC=C1,small molecule
DB11613,Velpatasvir,COC[C@H]1C[C@H](N(C1)C(=O)[C@H](NC(=O)OC)C1=CC=CC=C1)C1=NC=C(N1)C1=CC=C2C(COC3=CC4=C(C=CC5=C4NC(=N5)[C@@H]4CC[C@H](C)N4C(=O)[C@@H](NC(=O)OC)C(C)C)C=C23)=C1,small molecule
DB11614,Rupatadine,CC1=CC(CN2CCC(CC2)=C2C3=CC=C(Cl)C=C3CCC3=C2N=CC=C3)=CN=C1,small molecule
DB11616,Pirarubicin,[H][C@]1(N)C[C@]([H])(O[C@@]2([H])C[C@@](O)(CC3=C(O)C4=C(C(O)=C23)C(=O)C2=C(C=CC=C2OC)C4=O)C(=O)CO)O[C@@]([H])(C)[C@@]1([H])O[C@]1([H])CCCCO1,small molecule
DB11617,Aclarubicin,CC[C@@]1(O)C[C@H](O[C@H]2C[C@@H]([C@H](O[C@H]3C[C@H](O)[C@H](O[C@H]4CCC(=O)[C@H](C)O4)[C@H](C)O3)[C@H](C)O2)N(C)C)C2=C(O)C3=C(C=C2[C@H]1C(=O)OC)C(=O)C1=C(C(O)=CC=C1)C3=O,small molecule
DB11618,Zorubicin,[H][C@@]1(C[C@@](O)(CC2=C(O)C3=C(C(O)=C12)C(=O)C1=C(C=CC=C1OC)C3=O)C(C)=NNC(=O)C1=CC=CC=C1)O[C@H]1C[C@H](N)[C@H](O)[C@H](C)O1,small molecule
DB11619,Gestrinone,[H][C@@]12CC[C@@](O)(C#C)[C@@]1(CC)C=CC1=C3CCC(=O)C=C3CC[C@@]21[H],small molecule
DB11620,Neridronic Acid,NCCCCCC(O)(P(O)(O)=O)P(O)(O)=O,small molecule
DB11621,Human varicella-zoster immune globulin,,biotech
DB11622,Dehydrocholic acid,[H][C@@]1(CC[C@@]2([H])[C@]3([H])C(=O)C[C@]4([H])CC(=O)CC[C@]4(C)[C@@]3([H])CC(=O)[C@]12C)[C@H](C)CCC(O)=O,small molecule
DB11623,Candoxatrilat,COCCOC[C@H](CC1(CCCC1)C(=O)N[C@H]1CC[C@H](CC1)C(O)=O)C(O)=O,small molecule
DB11624,Epoetin delta,,biotech
DB11625,Perflenapent,FC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,small molecule
DB11626,Tasonermin,,biotech
DB11627,Hepatitis B Vaccine (Recombinant),,biotech
DB11628,Depreotide,CC(C)[C@@H]1NC(=O)[C@H](CCCCN)NC(=O)[C@@H](CC2=CNC3=CC=CC=C23)NC(=O)[C@H](CC2=CC=C(O)C=C2)NC(=O)[C@H](CC2=CC=CC=C2)N(C)C(=O)[C@H](CCSCC(=O)NC[C@H](N)C(=O)N[C@@H](CCCCN)C(=O)N[C@@H](CS)C(=O)N[C@@H](CCCCN)C(N)=O)NC1=O,small molecule
DB11629,Laropiprant,CS(=O)(=O)C1=C2N(CC3=CC=C(Cl)C=C3)C3=C(CC[C@@H]3CC(O)=O)C2=CC(F)=C1,small molecule
DB11630,Temoporfin,OC1=CC=CC(=C1)C-1=C2\CCC(=N2)\C(=C2/N\C(\C=C2)=C(/C2=N/C(/C=C2)=C(\C2=CC=C\-1N2)C1=CC(O)=CC=C1)C1=CC(O)=CC=C1)\C1=CC(O)=CC=C1,small molecule
DB11631,Eptotermin alfa,,biotech
DB11632,Opicapone,CC1=C(C2=NOC(=N2)C2=CC(=C(O)C(O)=C2)[N+]([O-])=O)C(Cl)=[N+]([O-])C(C)=C1Cl,small molecule
DB11633,Isavuconazole,C[C@@H](C1=NC(=CS1)C1=CC=C(C=C1)C#N)[C@](O)(CN1C=NC=N1)C1=C(F)C=CC(F)=C1,small molecule
DB11634,Colestilan chloride,,small molecule
DB11635,Tocofersolan,,small molecule
DB11636,Nomegestrol,CC(=O)[C@@]1(O)CC[C@H]2[C@@H]3C=C(C)C4=CC(=O)CC[C@@H]4[C@H]3CC[C@]12C,small molecule
DB11637,Delamanid,C[C@]1(COC2=CC=C(C=C2)N2CCC(CC2)OC2=CC=C(OC(F)(F)F)C=C2)CN2C=C(N=C2O1)[N+]([O-])=O,small molecule
DB11638,Artenimol,[H][C@@]12CC[C@@H](C)[C@]3([H])CC[C@@]4(C)OO[C@@]13[C@]([H])(O[C@H](O)[C@@H]2C)O4,small molecule
DB11639,Dibotermin alfa,,biotech
DB11640,Amifampridine,NC1=CC=NC=C1N,small molecule
DB11641,Vinflunine,CC[C@@]12C=CCN3CC[C@@]4([C@H]13)[C@@H](N(C)C1=CC(OC)=C(C=C41)[C@]1(C[C@@H]3C[C@H](C[N@@](C3)CC3=C1NC1=CC=CC=C31)C(C)(F)F)C(=O)OC)[C@](O)([C@@H]2OC(C)=O)C(=O)OC,small molecule
DB11642,Pitolisant,ClC1=CC=C(CCCOCCCN2CCCCC2)C=C1,small molecule
DB11643,Recombinant Cholera Toxin B Subunit,,biotech
DB11644,Tafamidis,OC(=O)C1=CC=C2N=C(OC2=C1)C1=CC(Cl)=CC(Cl)=C1,small molecule
DB11645,PF-4191834,CN1N=CC=C1C1=CC=C(SC2=CC=CC(=C2)C2(CCOCC2)C(N)=O)C=C1,small molecule
DB11646,Conatumumab,,biotech
DB11647,Incyclinide,[H][C@@]12CC3=C(C(O)=CC=C3)C(=O)C1=C(O)[C@]1(O)C(=O)C(C(N)=O)=C(O)C[C@]1([H])C2,small molecule
DB11648,Afuresertib,CN1N=CC(Cl)=C1C1=C(Cl)SC(=C1)C(=O)N[C@H](CN)CC1=CC=CC(F)=C1,small molecule
DB11649,Lersivirine,CCC1=NN(CCO)C(CC)=C1OC1=CC(=CC(=C1)C#N)C#N,small molecule
DB11650,HT-0712,COC1=CC=C(C=C1OC1CCCC1)[C@H]1CNC(=O)[C@H](CC2=CC(C)=CC=C2)C1,small molecule
DB11651,Dactolisib,CN1C(=O)N(C2=C1C=NC1=CC=C(C=C21)C1=CN=C2C=CC=CC2=C1)C1=CC=C(C=C1)C(C)(C)C#N,small molecule
DB11652,Tucatinib,CC1=CC(NC2=NC=NC3=CC=C(NC4=NC(C)(C)CO4)C=C23)=CC=C1OC1=CC2=NC=NN2C=C1,small molecule
DB11653,Bremelanotide,,biotech
DB11654,T-2000,COCN1C(=O)N(COC)C(=O)C(C1=O)(C1=CC=CC=C1)C1=CC=CC=C1,small molecule
DB11655,Evacetrapib,CN1N=NC(=N1)N(CC1=CC(=CC(=C1)C(F)(F)F)C(F)(F)F)[C@H]1CCCN(C[C@H]2CC[C@@H](CC2)C(O)=O)C2=C1C=C(C)C=C2C,small molecule
DB11656,Rebamipide,OC(=O)C(CC1=CC(=O)NC2=C1C=CC=C2)NC(=O)C1=CC=C(Cl)C=C1,small molecule
DB11657,Tabalumab,,biotech
DB11658,QAV-680,CC1=C(CC(O)=O)C2=CC=CN=C2N1CC1=CC=C(C=C1)S(C)(=O)=O,small molecule
DB11659,Indium,[In],small molecule
DB11660,Latanoprostene bunod,O[C@H](CC[C@H]1[C@H](O)C[C@H](O)[C@@H]1C\C=C/CCCC(=O)OCCCCO[N+]([O-])=O)CCC1=CC=CC=C1,small molecule
DB11661,Eptacog alfa pegol (activated),,biotech
DB11662,Rabusertib,CC1=NC=C(NC(=O)NC2=C(OC[C@@H]3CNCCO3)C=C(C)C(Br)=C2)N=C1,small molecule
DB11663,Pictilisib,CS(=O)(=O)N1CCN(CC2=CC3=C(S2)C(=NC(=N3)C2=C3C=NNC3=CC=C2)N2CCOCC2)CC1,small molecule
DB11664,Psilocybin,CN(C)CCC1=CNC2=C1C(OP(O)(O)=O)=CC=C2,small molecule
DB11665,BMS-690514,COC1=CC=CC(NC2=NC=NN3C=CC(CN4CC[C@@H](N)[C@H](O)C4)=C23)=C1,small molecule
DB11666,Buparlisib,NC1=CC(=C(C=N1)C1=NC(=NC(=C1)N1CCOCC1)N1CCOCC1)C(F)(F)F,small molecule
DB11667,Radgocitabine,NC1=NC(=O)N(C=C1)[C@@H]1O[C@H](CO)[C@@H](O)[C@@H]1C#N,small molecule
DB11668,Rusalatide acetate,,biotech
DB11669,Ortataxel,CC(C)C[C@H](NC(=O)OC(C)(C)C)[C@@H](O)C(=O)O[C@H]1[C@@H]2OC(=O)O[C@@]22[C@@H](OC(=O)C3=CC=CC=C3)[C@@H]3[C@@]4(CO[C@@H]4C[C@H](O)[C@@]3(C)C(=O)[C@H](OC(C)=O)C(=C1C)C2(C)C)OC(C)=O,small molecule
DB11670,SP-8203,CC(=O)N(CCCCNCCCN1C(=O)NC2=CC=CC=C2C1=O)CCCN1C(=O)NC2=CC=CC=C2C1=O,small molecule
DB11671,AZD-4877,CC(C)C(N(CCCN)C(=O)C1=CC=C(C)C=C1)C1=NC2=C(C(C)=NS2)C(=O)N1CC1=CC=CC=C1,small molecule
DB11672,Curcumin,COC1=CC(\C=C\C(=O)CC(=O)\C=C\C2=CC(OC)=C(O)C=C2)=CC=C1O,small molecule
DB11673,Pyridoxamine,CC1=C(O)C(CN)=C(CO)C=N1,small molecule
DB11674,Equol,OC1=CC=C(C=C1)[C@H]1COC2=C(C1)C=CC(O)=C2,small molecule
DB11675,Mosapride,CCOC1=CC(N)=C(Cl)C=C1C(=O)NCC1CN(CC2=CC=C(F)C=C2)CCO1,small molecule
DB11676,Galidesivir,[H][C@]1(N[C@H](CO)[C@@H](O)[C@H]1O)C1=CNC2=C1N=CN=C2N,small molecule
DB11677,Triheptanoin,CCCCCCC(=O)OCC(COC(=O)CCCCCC)OC(=O)CCCCCC,small molecule
DB11678,Treosulfan,CS(=O)(=O)OC[C@H](O)[C@@H](O)COS(C)(=O)=O,small molecule
DB11679,Fruquintinib,CNC(=O)C1=C(C)OC2=CC(OC3=NC=NC4=CC(OC)=C(OC)C=C34)=CC=C12,small molecule
DB11680,Ficlatuzumab,,biotech
DB11681,Tofimilast,CCC1=NN(C2CCCC2)C2=C1CCN1C(=NN=C21)C1=CC=CS1,small molecule
DB11682,Daprodustat,OC(=O)CNC(=O)C1C(=O)N(C2CCCCC2)C(=O)N(C2CCCCC2)C1=O,small molecule
DB11683,PF-06282999,COC1=CC=C(Cl)C=C1C1=CC(=O)NC(=S)N1CC(N)=O,small molecule
DB11684,Eprenetapopt,COCC1(CO)N2CCC(CC2)C1=O,small molecule
DB11685,Figitumumab,,biotech
DB11686,Iferanserin,CN1CCCC[C@H]1CCC1=CC=CC=C1NC(=O)\C=C\C1=CC=CC=C1,small molecule
DB11687,E-6201,CCNC1=CC2=C(C(O)=C1)C(=O)O[C@@H](C)[C@H](C)\C=C/C(=O)[C@@H](O)[C@@H](O)C\C=C\2,small molecule
DB11688,2-chloroethyl-3-sarcosinamide-1-nitrosourea,CN(CC(N)=O)C(=O)N(CCCl)N=O,small molecule
DB11689,Selumetinib,CN1C=NC2=C(F)C(NC3=C(Cl)C=C(Br)C=C3)=C(C=C12)C(=O)NOCCO,small molecule
DB11690,Vonapanitase,,biotech
DB11691,Naldemedine,[H][C@@]12OC3=C4C(C[C@@]5([H])N(CC6CC6)CC[C@@]14[C@@]5(O)CC(C(=O)NC(C)(C)C1=NC(=NO1)C1=CC=CC=C1)=C2O)=CC=C3O,small molecule
DB11692,Pavinetant,CC[C@H](NC(=O)C1=C(NS(C)(=O)=O)C(=NC2=CC=CC=C12)C1=CC=CC=C1)C1=CC=CC=C1,small molecule
DB11693,Voclosporin,[H][C@@]1([C@H](O)[C@H](C)C\C=C\C=C)N(C)C(=O)[C@H](C(C)C)N(C)C(=O)[C@H](CC(C)C)N(C)C(=O)[C@H](CC(C)C)N(C)C(=O)[C@@H](C)NC(=O)[C@H](C)NC(=O)[C@H](CC(C)C)N(C)C(=O)[C@@H](NC(=O)[C@H](CC(C)C)N(C)C(=O)CN(C)C(=O)[C@H](CC)NC1=O)C(C)C,small molecule
DB11694,Ilorasertib,NC1=C2C(SC=C2C2=CC=C(NC(=O)NC3=CC(F)=CC=C3)C=C2)=C(C=N1)C1=CN(CCO)N=C1,small molecule
DB11695,Carnosine,NCCC(=O)N[C@@H](CC1=CN=CN1)C(O)=O,small molecule
DB11696,Racecadotril,CC(=O)SCC(CC1=CC=CC=C1)C(=O)NCC(=O)OCC1=CC=CC=C1,small molecule
DB11697,Pacritinib,C(CN1CCCC1)OC1=CC=C2NC3=NC=CC(=N3)C3=CC(COC\C=C\COCC1=C2)=CC=C3,small molecule
DB11698,Ipragliflozin,OC[C@H]1O[C@H]([C@H](O)[C@@H](O)[C@@H]1O)C1=CC=C(F)C(CC2=CC3=CC=CC=C3S2)=C1,small molecule
DB11699,Tropisetron,[H][C@]12CC[C@]([H])(C[C@@]([H])(C1)OC(=O)C1=CNC3=CC=CC=C13)N2C,small molecule
DB11700,Setmelanotide,[H]N([H])C(=O)[C@@H]1CSSC[C@H](N([H])C(=O)[C@H](CCCN=C(N([H])[H])N([H])[H])N([H])C(C)=O)C(=O)N[C@H](C)C(=O)N[C@@H](CC2=CN=CN2[H])C(=O)N[C@H](CC2=CC=CC=C2)C(=O)N[C@@H](CCCN=C(N)N)C(=O)N[C@@H](CC2=CN([H])C3=CC=CC=C23)C(=O)N1,small molecule
DB11701,Amenamevir,CC1=CC=CC(C)=C1N(CC(=O)NC1=CC=C(C=C1)C1=NOC=N1)C(=O)C1CCS(=O)(=O)CC1,small molecule
DB11702,Antineoplaston A10,O=C(CC1=CC=CC=C1)N[C@H]1CCC(=O)NC1=O,small molecule
DB11703,Acalabrutinib,CC#CC(=O)N1CCC[C@H]1C1=NC(=C2N1C=CN=C2N)C1=CC=C(C=C1)C(=O)NC1=CC=CC=N1,small molecule
DB11704,Adomeglivant,CC1=CC(O[C@@H](CCC(F)(F)F)C2=CC=C(C=C2)C(=O)NCCC(O)=O)=CC(C)=C1C1=CC=C(C=C1)C(C)(C)C,small molecule
DB11705,Iomeprol,CN(C(=O)CO)C1=C(I)C(C(=O)NCC(O)CO)=C(I)C(C(=O)NCC(O)CO)=C1I,small molecule
DB11706,Vixotrigine,NC(=O)[C@@H]1CC[C@@H](N1)C1=CC=C(OCC2=CC=CC=C2F)C=C1,small molecule
DB11707,Olaptesed Pegol,,small molecule
DB11708,Peficitinib,NC(=O)C1=CN=C2NC=CC2=C1N[C@H]1[C@H]2CC3C[C@@H]1C[C@@](O)(C3)C2,small molecule
DB11709,Acetyl hexapeptide-3,CSCC[C@H](NC(=O)[C@H](CCC(O)=O)NC(=C)[C@H](CCC(O)=O)NC(C)=O)C(=O)N[C@@H](CCC(N)=O)C(=O)N[C@@H](CCCNC(N)=N)C(=O)N[C@@H](CCCNC(N)=N)C(N)=O,small molecule
DB11710,Trigonellamide,C[N+]1=CC=CC(=C1)C(N)=O,small molecule
DB11711,Navarixin,CCC[C@@H](NC1=C(NC2=CC=CC(C(=O)N(C)C)=C2O)C(=O)C1=O)C1=CC=C(C)O1,small molecule
DB11712,Tezacaftor,CC(C)(CO)C1=CC2=CC(NC(=O)C3(CC3)C3=CC=C4OC(F)(F)OC4=C3)=C(F)C=C2N1C[C@@H](O)CO,small molecule
DB11713,Ruzasvir,COC(=O)N[C@@H](C(C)C)C(=O)N1CCC[C@H]1C1=NC=C(N1)C1=CC=C2N3[C@@H](OC4=C(C3=CC2=C1)C(F)=CC(=C4)C1=CN=C(N1)[C@@H]1CCCN1C(=O)[C@@H](NC(=O)OC)C(C)C)C1=CN=C(S1)C1CC1,small molecule
DB11714,Durvalumab,,biotech
DB11715,Bapineuzumab,,biotech
DB11716,Misonidazole,COCC(O)CN1C=CN=C1[N+]([O-])=O,small molecule
DB11717,Epacadostat,NS(=O)(=O)NCCNC1=NON=C1\C(NC1=CC=C(F)C(Br)=C1)=N\O,small molecule
DB11718,Encorafenib,COC(=O)N[C@@H](C)CNC1=NC=CC(=N1)C1=CN(N=C1C1=CC(Cl)=CC(NS(C)(=O)=O)=C1F)C(C)C,small molecule
DB11719,UK-390957,CSC1=CC=C(OC2=CC=C(C=C2CN(C)C)S(N)(=O)=O)C=C1,small molecule
DB11720,Angiotensin 1-7,[H][C@](NC(=O)[C@H](CC1=CC=C(O)C=C1)NC(=O)[C@@H](NC(=O)[C@H](CCCNC(N)=N)NC(=O)[C@@H](N)CC(O)=O)C(C)C)([C@@H](C)CC)C(=O)N[C@@H](CC1=CN=CN1)C(=O)N1CCC[C@H]1C(O)=O,small molecule
DB11721,Mitoglitazone,CCC1=CN=C(C=C1)C(=O)COC1=CC=C(CC2SC(=O)NC2=O)C=C1,small molecule
DB11723,Dutogliptin,OB(O)[C@@H]1CCCN1C(=O)CN[C@@H]1CCNC1,small molecule
